ACQUISITION_COST,ADDRESS_HOME_CITY,ADDRESS_HOME_COUNTRY,ADDRESS_HOME_POSTAL_CODE,ADDRESS_HOME_STATE,ADDRESS_LAST_CHANGED_DATE,ADDRESS_MAILING_CITY,ADDRESS_MAILING_COUNTRY,ADDRESS_MAILING_POSTAL_CODE,ADDRESS_MAILING_STATE,ADDRESS_WORK_CITY,ADDRESS_WORK_COUNTRY,ADDRESS_WORK_POSTAL_CODE,ADDRESS_WORK_STATE,ADVERTISING_INDICATOR,AGE_RANGE,AGGREGATION_OPT_IN_INDICATOR,ANNUAL_INCOME,ATTACHMENT_ALLOWED_INDICATOR,BIRTH_YEAR,CONTACT_PREFERENCE,CREDIT_AUTHORITY_LEVEL,CREDIT_SCORE,CREDIT_UTILIZATION,CURRENT_EMPLOYMENT_START_DATE,CUSTOMER_BEHAVIOR,CUSTOMER_ID,DATE_FIRST_ACCOUNT_OPENED,DATE_LAST_ACCOUNT_OPENED,DEATH_YEAR,DEBT_SERVICE_COVERAGE_RATIO,EDUCATION_LEVEL,EFFECTIVE_DATE,EMPLOYMENT_STATUS,FAMILY_SIZE,GENDER,GEOGRAPHIC_AREA_HOME,GEOGRAPHIC_AREA_MAILING,GEOGRAPHIC_AREA_WORK,HEAD_OF_HOUSEHOLD_INDICATOR,HOME_OWNER_INDICATOR,HOUSEHOLD_ID,IMPORTANCE_LEVEL_CODE,INFLUENCE_SCORE,INTERNET_BANKING_INDICATOR,LIFE_CYCLE_STATUS_CHANGE_REASON,LIFE_CYCLE_STATUS_CODE,LOYALTY_RATING_CODE,MARITAL_STATUS,MARKET_GROUP,METRIC_BEHAVIOR_PROFILE,METRIC_BEHAVIOR_PROFILE_2,METRIC_BEHAVIOR_PROFILE_3,METRIC_BEHAVIOR_PROFILE_4,METRIC_BEHAVIOR_PROFILE_5,METRIC_COMMUNICATION_STYLE,METRIC_FINANCIAL_KNOWLEDGE_RATING,METRIC_LATEST_TONE,METRIC_NET_PROMOTER_SCORE,METRIC_PERSONALITY_TYPE,METRIC_SATISFACTION_LEVEL,METRIC_STRENGTH_OF_RELATIONSHIP,METRIC_TECH_SAVY,MONTHLY_HOUSING_COST,MONTHLY_NET_INCOME,NUMBER_OF_DEPENDENT_ADULTS,NUMBER_OF_DEPENDENT_CHILDREN,OLDEST_DEPENDENT_ADULT_BIRTH_YEAR,OLDEST_DEPENDENT_CHILD_BIRTH_YEAR,PERSONAL_INTEREST_TOPIC_1,PERSONAL_INTEREST_TOPIC_2,PREFERRED_COMMUNICATION_FORM,PRIMARY_ADVISOR_ID,PRIMARY_ADVISOR_ORGANIZATION_ID,PRIMARY_BRANCH_PROXIMITY,PRIMARY_SPOKEN_LANGUAGE,PRIMARY_WRITTEN_LANGUAGE,PROFESSION,PURSUIT,RECORDED_VOICE_SAMPLE_ID,REFERRALS_VALUE_CODE,RELATIONSHIP_START_DATE,RETIREMENT_AGE,SATISFACTION_RATING_FROM_SURVEY,SECONDARY_ADVISOR_ID,SECONDARY_ADVISOR_ORGANIZATION_ID,SPECIAL_TERMS_INDICATOR,STATUS,STATUS_DATE,STATUS_REASON,URBAN_CODE,USER_DEFINED_BOOLEAN_1,USER_DEFINED_BOOLEAN_2,USER_DEFINED_BOOLEAN_3,USER_DEFINED_BOOLEAN_4,USER_DEFINED_BOOLEAN_5,USER_DEFINED_DATE_1,USER_DEFINED_DATE_2,USER_DEFINED_DATE_3,USER_DEFINED_DATE_4,USER_DEFINED_DATE_5,USER_DEFINED_INTEGER_1,USER_DEFINED_INTEGER_2,USER_DEFINED_INTEGER_3,USER_DEFINED_INTEGER_4,USER_DEFINED_INTEGER_5,USER_DEFINED_NUMERIC_1,USER_DEFINED_NUMERIC_2,USER_DEFINED_NUMERIC_3,USER_DEFINED_NUMERIC_4,USER_DEFINED_NUMERIC_5,USER_DEFINED_STRING_1,USER_DEFINED_STRING_2,USER_DEFINED_STRING_3,USER_DEFINED_STRING_4,USER_DEFINED_STRING_5,WALLET_SHARE_PERCENTAGE,YOUNGEST_DEPENDENT_ADULT_BIRTH_YEAR,YOUNGEST_DEPENDENT_CHILD_BIRTH_YEAR
43.22758578676023,Castle Rock,USA,A1Z,Wyoming,2015-10-23,Castle Rock,USA,A1Z,Wyoming,Castle Rock,USA,A1Z,Wyoming,True,65 and over,True,51811.0,True,1995,phone,Very High,671.8930323755808,0.07479881504406732,2014-10-23,Conserviti,1557,2016-05-19,2016-05-19,,1.0,High School,2000-01-01,Unemployed,3,Male,USA Wyoming,USA Wyoming,USA Wyoming,True,TRUE,1557,Low priority,53862,False,,,69755,Married,Starting,,,,,,,,,,,,,,777.1649999999998,2590.5499999999997,0,1,,,,,Email,1008,,837.8046784098303,English,English,Trades person,Education Planning,119904,Very High,2016-05-19,67,dissatisfied,77302,116028,False,Active,2016-05-19,,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,41,,
67.32948213009496,Central City,USA,G1K,Montana,2015-03-31,Central City,USA,G1K,Montana,Central City,USA,G1K,Montana,True,55 to 65,True,123760.0,True,1952,mail,Very Low,668.1723109883997,0.9517979399580271,2015-02-20,Growth,1558,2016-06-24,2016-06-24,,1.0,PhD,2000-01-01,Homemaker,1,Female,USA Montana,USA Montana,USA Montana,True,FALSE,1558,High priority,82380,False,,,136773,Single,Accumulating,,,,,,,,,,,,,,1856.3999999999999,6188.0,0,0,,,,,In Person,1008,,615.2363186293276,English,English,Professor,Increase Net Worth,85940,Very High,2016-06-24,67,very satisfied,81336,108122,False,Active,2016-06-24,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,66,,
84.3404565609297,Pallet Town,USA,K0K,Delaware,2015-09-29,Pallet Town,USA,K0K,Delaware,Pallet Town,USA,K0K,Delaware,True,65 and over,True,111462.0,True,1945,mail,Very Low,746.835189505755,0.25766114348592806,2017-03-26,Growth,1559,2018-03-13,2018-03-13,,1.0,Professional,2000-01-01,Retired,1,Female,USA Delaware,USA Delaware,USA Delaware,True,FALSE,1559,Normal priority,119521,False,,,121318,Single,Accumulating,,,,,,,,,,,,,,1671.9299999999998,5573.099999999999,0,0,,,,,In Person,1011,,805.2189668237793,English,English,Professor,Increase Net Worth,58734,Very High,2018-03-13,67,very satisfied,55317,51748,True,Active,2018-03-13,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,16,,
21.755736272301817,Emerald City,Canada,K0K,SK,2017-01-31,Emerald City,Canada,K0K,SK,Emerald City,Canada,K0K,SK,True,55 to 65,True,179176.25,True,1959,mail,Very High,732.3183171154194,0.2536098148618359,2015-03-07,Aggressive,1560,2016-03-09,2016-03-09,,1.0,PhD,2000-01-01,Homemaker,4,Male,Canada SK Saskatchewan,Canada SK Saskatchewan,Canada SK Saskatchewan,True,FALSE,1560,High priority,103904,True,,,73511,Married,Spending,,,,,,,,,,,,,,2687.6437499999997,8958.8125,0,2,,,,,In Person,1007,,906.6395307477375,English,English,Professor,Increase Net Worth,79962,Very High,2016-03-09,67,very satisfied,90967,106850,False,Active,2018-03-09,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,47,,
20.376191704351577,Coruscant,Canada,B1Z,MB,2016-05-14,Coruscant,Canada,B1Z,MB,Coruscant,Canada,B1Z,MB,True,30 to 40,True,69812.0,True,1983,mail,High,683.1757969305173,0.6854679248482042,2016-02-13,Moderate,1561,2017-07-24,2017-07-24,,1.0,College,2000-01-01,Employed,3,Male,Canada MB Manitoba,Canada MB Manitoba,Canada MB Manitoba,True,TRUE,1561,Low priority,123636,True,,,141504,Married,Accumulating,,,,,,,,,,,,,,1047.1799999999998,3490.6,0,1,,,,,Email,1019,,575.7599462636335,English,English,Physician,Capital Acquisition,116311,Very Low,2017-07-24,67,satisfied,144910,72274,True,Active,2017-07-24,,City,,,,,,,,,,,,,,,,,,,,,,,,,,16,,
87.41257450978678,Smallville,USA,G1P,Georgia,2014-12-08,Smallville,USA,G1P,Georgia,Smallville,USA,G1P,Georgia,True,40 to 55,True,118418.0,True,1976,mail,Low,731.304453518649,0.7296314006823458,2014-06-08,Growth,1562,2016-06-12,2016-06-12,,1.0,College,2000-01-01,Employed,4,Male,USA Georgia,USA Georgia,USA Georgia,True,TRUE,1562,High priority,115780,True,,,70832,Married,Accumulating,,,,,,,,,,,,,,1776.2700000000002,5920.900000000001,0,2,,,,,Email,1004,,927.3517834904922,English,English,Accountant,Estate Planning,84540,Medium,2016-06-12,67,satisfied,59169,75803,True,Active,2016-06-12,,City,,,,,,,,,,,,,,,,,,,,,,,,,,62,,
59.34397852939565,Los Santos,USA,G1P,West,2015-01-04,Los Santos,USA,G1P,West,Los Santos,USA,G1P,West,True,40 to 55,True,82886.25,True,1974,email,High,768.3549407672874,0.49176353337706075,2016-05-10,Moderate,1563,2016-02-18,2016-02-18,,1.0,College,2000-01-01,Employed,4,Female,USA West Virginia,USA West Virginia,USA West Virginia,True,TRUE,1563,Low priority,69842,True,,,101408,Married,Accumulating,,,,,,,,,,,,,,1243.29375,4144.3125,0,2,,,,,Email,1002,,328.79796784970193,English,English,Physician,Capital Acquisition,63663,Low,2016-02-18,67,satisfied,111090,77403,False,Active,2018-02-17,,City,,,,,,,,,,,,,,,,,,,,,,,,,,35,,
57.83864704256698,Metropolis,Canada,G1P,BC,2014-08-01,Metropolis,Canada,G1P,BC,Metropolis,Canada,G1P,BC,True,40 to 55,True,90244.0,True,1971,email,Medium,773.6979224235831,0.9068745677522589,2014-01-18,Growth,1564,2016-02-13,2016-02-13,,1.0,University,2000-01-01,Employed,4,Male,Canada BC British Columbia,Canada BC British Columbia,Canada BC British Columbia,True,TRUE,1564,High priority,50085,True,,,77000,Married,Accumulating,,,,,,,,,,,,,,1353.6599999999999,4512.2,0,2,,,,,Email,1001,,294.2882922597777,English,English,Accountant,Estate Planning,140196,High,2016-02-13,67,satisfied,63793,54056,True,Active,2016-02-13,,City,,,,,,,,,,,,,,,,,,,,,,,,,,63,,
21.51748431668592,Springfield,USA,K0K,New,2015-12-01,Springfield,USA,K0K,New,Springfield,USA,K0K,New,True,40 to 55,True,76937.0,True,1962,phone,Medium,768.8745280035548,0.13688718841222108,2016-02-13,Growth,1565,2017-10-12,2017-10-12,,1.0,University,2000-01-01,Employed,4,Female,USA New Mexico,USA New Mexico,USA New Mexico,False,TRUE,1565,High priority,132035,True,,,69525,Married,Accumulating,,,,,,,,,,,,,,1154.0549999999998,3846.85,0,2,,,,,Teleconference,1019,,359.7717716394483,English,English,Data Scientist,Estate Planning,123213,High,2017-10-12,67,satisfied,62394,139838,True,Active,2017-10-12,,City,,,,,,,,,,,,,,,,,,,,,,,,,,19,,
50.02693960716804,Smallville,USA,K0K,New,2015-06-08,Smallville,USA,K0K,New,Smallville,USA,K0K,New,True,65 and over,True,143245.0,True,1944,mail,Very High,769.4973307350714,0.9325779495252182,2014-10-09,Aggressive,1566,2016-11-30,2016-11-30,,1.0,Professional,2000-01-01,Retired,1,Female,USA New Jersey,USA New Jersey,USA New Jersey,True,FALSE,1566,Normal priority,135712,True,,,118774,Single,Gifting,,,,,,,,,,,,,,2148.6749999999997,7162.25,0,0,,,,,In Person,1001,,83.19028899250186,English,English,Software Developer,Retirement Planning,73556,Very High,2016-11-30,67,very satisfied,143965,64588,True,Active,2016-11-30,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,26,,
70.56410774878591,Riverdale,USA,K0K,Montana,2014-02-15,Riverdale,USA,K0K,Montana,Riverdale,USA,K0K,Montana,True,65 and over,True,142473.0,True,1934,phone,Very High,769.986331722745,0.2730290815311266,2014-04-12,Aggressive,1567,2016-05-03,2016-05-03,,1.0,Professional,2000-01-01,Selfemployed,1,Female,USA Montana,USA Montana,USA Montana,True,FALSE,1567,Normal priority,132546,False,,,77693,Divorced,Gifting,,,,,,,,,,,,,,2137.0950000000003,7123.650000000001,0,0,,,,,Video Conference,1013,,26.282849481328313,English,English,Software Developer,Retirement Planning,90049,Very High,2016-05-03,67,very dissatisfied,129952,138391,False,Active,2016-05-03,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,24,,
80.61092523461875,Emerald City,Canada,K0K,BC,2014-03-22,Emerald City,Canada,K0K,BC,Emerald City,Canada,K0K,BC,True,65 and over,True,110460.0,True,1939,phone,Very High,788.2342295297481,0.35368742572699957,2014-07-11,Aggressive,1568,2016-10-17,2016-10-17,,1.0,Professional,2000-01-01,Retired,1,Female,Canada BC British Columbia,Canada BC British Columbia,Canada BC British Columbia,True,FALSE,1568,Normal priority,46478,False,,,49995,Divorced,Spending,,,,,,,,,,,,,,1656.8999999999999,5523.0,0,0,,,,,In Person,1007,,614.6743628562807,English,English,Professor,Increase Net Worth,85311,Low,2016-10-17,67,very satisfied,75604,76460,True,Active,2016-10-17,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,11,,
23.798656557245927,Central City,USA,G1P,Tennessee,2015-02-25,Central City,USA,G1P,Tennessee,Central City,USA,G1P,Tennessee,True,40 to 55,True,51020.0,True,1975,mail,High,773.7939492609181,0.005369226054700694,2016-10-03,Conserviti,1569,2017-03-14,2017-03-14,,1.0,College,2000-01-01,Employed,4,Male,USA Tennessee,USA Tennessee,USA Tennessee,True,TRUE,1569,Low priority,112591,True,,,65518,Married,Accumulating,,,,,,,,,,,,,,765.3,2551.0,0,2,,,,,Email,1019,,40.200690428197184,English,English,Physician,Capital Acquisition,81751,Low,2017-03-14,67,satisfied,54262,92402,False,Active,2017-03-14,,City,,,,,,,,,,,,,,,,,,,,,,,,,,22,,
58.18995152540053,Central City,USA,K0K,Tennessee,2015-05-03,Central City,USA,K0K,Tennessee,Central City,USA,K0K,Tennessee,True,40 to 55,True,110616.0,True,1962,email,Low,665.1850083174146,0.9848376423518248,2015-05-01,Growth,1570,2016-01-11,2016-01-11,,1.0,University,2000-01-01,Employed,4,Female,USA Tennessee,USA Tennessee,USA Tennessee,False,TRUE,1570,High priority,80930,False,,,99952,Married,Accumulating,,,,,,,,,,,,,,1659.2399999999998,5530.799999999999,0,2,,,,,Teleconference,1014,,338.75494718408345,English,English,Data Scientist,Increase Net Worth,71101,Medium,2016-01-11,67,very satisfied,82863,100202,True,Active,2016-01-11,,City,,,,,,,,,,,,,,,,,,,,,,,,,,11,,
67.6894544787977,Coruscant,USA,K0K,New,2017-05-07,Coruscant,USA,K0K,New,Coruscant,USA,K0K,New,True,55 to 65,True,88904.0,True,1961,email,Low,682.0738027116031,0.41290556183359833,2017-08-31,Growth,1571,2018-09-02,2018-09-02,,1.0,University,2000-01-01,Employed,4,Female,USA New York,USA New York,USA New York,True,TRUE,1571,High priority,121202,False,,,114862,Married,Accumulating,,,,,,,,,,,,,,1333.56,4445.2,0,2,,,,,Teleconference,1006,,967.776405410589,English,English,Data Scientist,Estate Planning,86277,Low,2018-09-02,67,satisfied,99502,98203,False,Active,2018-09-02,,City,,,,,,,,,,,,,,,,,,,,,,,,,,6,,
99.11122863845948,Zion,USA,K0K,Rhode,2014-11-12,Zion,USA,K0K,Rhode,Zion,USA,K0K,Rhode,True,65 and over,True,111724.0,True,1943,phone,Very High,668.7614487721548,0.7478013348675079,2015-09-22,Aggressive,1572,2016-05-04,2016-05-04,,1.0,Professional,2000-01-01,Retired,1,Female,USA Rhode Island,USA Rhode Island,USA Rhode Island,True,FALSE,1572,Normal priority,119604,True,,,85075,Single,Spending,,,,,,,,,,,,,,1675.86,5586.2,0,0,,,,,In Person,,1864,420.64834713419174,English,English,Professor,Increase Net Worth,89164,Very High,2016-05-04,67,very satisfied,117550,45512,True,Active,2016-05-04,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,41,,
37.78288455880261,Pallet Town,USA,B1Z,Maine,2015-04-15,Pallet Town,USA,B1Z,Maine,Pallet Town,USA,B1Z,Maine,True,30 to 40,True,47347.0,True,1982,email,Very High,755.9305807457629,0.14591235577375417,2015-05-18,Conserviti,1573,2017-01-30,2017-01-30,,1.0,High School,2000-01-01,Employed,3,Male,USA Maine,USA Maine,USA Maine,False,TRUE,1573,Low priority,93478,False,,,75011,Married,Starting,,,,,,,,,,,,,,710.2049999999999,2367.35,0,1,,,,,Email,1015,,926.3310745946868,English,English,Lawyer,Education Planning,45308,Very High,2017-01-30,67,neutral,124108,143923,False,Active,2017-01-30,,City,,,,,,,,,,,,,,,,,,,,,,,,,,53,,
18.440171327050038,Central City,USA,G1K,Ohio,2016-05-15,Central City,USA,G1K,Ohio,Central City,USA,G1K,Ohio,True,55 to 65,True,99397.0,True,1954,mail,Low,654.8261585902904,0.6288172419352893,2016-06-15,Growth,1574,2017-06-16,2017-06-16,,1.0,PhD,2000-01-01,Homemaker,1,Female,USA Ohio,USA Ohio,USA Ohio,True,TRUE,1574,High priority,93038,False,,,48679,Single,Accumulating,,,,,,,,,,,,,,1490.9549999999997,4969.849999999999,0,0,,,,,Teleconference,1009,,348.1339647316961,English,English,Data Scientist,Increase Net Worth,54820,Low,2017-06-16,67,very satisfied,83351,141385,True,Active,2017-06-16,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,69,,
18.757173290817352,Metropolis,USA,G1K,Iowa,2015-09-26,Metropolis,USA,G1K,Iowa,Metropolis,USA,G1K,Iowa,True,55 to 65,True,96459.0,True,1955,mail,Low,658.921754025304,0.9317329839088375,2015-08-29,Growth,1575,2016-03-26,2016-03-26,,1.0,PhD,2000-01-01,Homemaker,1,Female,USA Iowa,USA Iowa,USA Iowa,True,TRUE,1575,High priority,108821,True,,,127155,Single,Accumulating,,,,,,,,,,,,,,1446.885,4822.95,0,0,,,,,Teleconference,,1806,939.7175965702645,English,English,Data Scientist,Increase Net Worth,59058,Very Low,2016-03-26,67,very satisfied,104140,142390,False,Active,2016-03-26,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,46,,
13.843499404548155,Castle Rock,USA,P0J,Wyoming,2017-01-28,Castle Rock,USA,P0J,Wyoming,Castle Rock,USA,P0J,Wyoming,True,65 and over,True,104942.0,True,1946,email,Very Low,735.3316161448485,0.11557779285724568,2016-03-18,Growth,1576,2018-07-21,2018-07-21,,1.0,Professional,2000-01-01,Retired,1,Female,USA Wyoming,USA Wyoming,USA Wyoming,False,TRUE,1576,High priority,87496,False,,,114261,Single,Accumulating,,,,,,,,,,,,,,1574.1299999999999,5247.099999999999,0,0,,,,,In Person,1006,,715.8152864251996,English,English,Professor,Increase Net Worth,108771,Very Low,2018-07-21,67,very satisfied,113847,60312,False,Active,2018-07-21,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,29,,
87.44938747263342,Pallet Town,USA,B1Z,Oklahoma,2017-02-06,Pallet Town,USA,B1Z,Oklahoma,Pallet Town,USA,B1Z,Oklahoma,True,30 to 40,True,97401.0,True,1978,phone,Medium,657.0374976972832,0.5082278326225286,2017-08-19,Growth,1577,2018-05-24,2018-05-24,,1.0,College,2000-01-01,Employed,3,Male,USA Oklahoma,USA Oklahoma,USA Oklahoma,True,TRUE,1577,High priority,73182,True,,,122014,Married,Accumulating,,,,,,,,,,,,,,1461.015,4870.05,0,1,,,,,Email,1011,,530.1778497071192,English,English,Physician,Capital Acquisition,144236,High,2018-05-24,67,satisfied,62403,95038,False,Active,2018-05-24,,City,,,,,,,,,,,,,,,,,,,,,,,,,,73,,
63.507061555579256,Bedrock,USA,G1K,Arkansas,2015-06-04,Bedrock,USA,G1K,Arkansas,Bedrock,USA,G1K,Arkansas,True,55 to 65,True,98635.0,True,1957,none,Low,773.0411629653954,0.13167388955984716,2015-12-29,Growth,1578,2016-04-10,2016-04-10,,1.0,PhD,2000-01-01,Homemaker,3,Female,USA Arkansas,USA Arkansas,USA Arkansas,True,TRUE,1578,High priority,65537,True,,,46754,Single,Accumulating,,,,,,,,,,,,,,1479.5249999999999,4931.75,0,2,,,,,Teleconference,1017,,313.8451309403054,English,English,Data Scientist,Increase Net Worth,141229,Very High,2016-04-10,67,very satisfied,131582,87461,False,Active,2016-04-10,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,28,,
44.51339947444558,Pallet Town,USA,K0K,Mississippi,2015-05-18,Pallet Town,USA,K0K,Mississippi,Pallet Town,USA,K0K,Mississippi,True,65 and over,True,138925.0,True,1936,mail,Very High,661.5184310552285,0.7432732435623681,2014-09-14,Aggressive,1579,2016-03-08,2016-03-08,,1.0,Professional,2000-01-01,Selfemployed,1,Female,USA Mississippi,USA Mississippi,USA Mississippi,True,FALSE,1579,Normal priority,108990,True,,,130165,Divorced,Gifting,,,,,,,,,,,,,,2083.875,6946.25,0,0,,,,,In Person,,1962,931.2791310720203,English,English,Software Developer,Retirement Planning,47704,Very High,2016-03-08,67,very satisfied,129594,136012,True,Active,2016-03-08,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,70,,
87.60225702781811,Riverdale,USA,P0J,Florida,2017-11-02,Riverdale,USA,P0J,Florida,Riverdale,USA,P0J,Florida,True,65 and over,True,158985.0,True,1947,mail,Very High,705.0268596130741,0.38332866869630516,2015-11-27,Aggressive,1580,2016-01-27,2016-01-27,,1.0,PhD,2000-01-01,Retired,2,Male,USA Florida,USA Florida,USA Florida,True,FALSE,1580,Normal priority,117828,False,,,62333,Married,Spending,,,,,,,,,,,,,,2384.775,7949.25,0,0,,,,,In Person,1012,,331.91509357587046,English,English,Professor,Increase Net Worth,46510,Low,2016-01-27,67,very satisfied,138681,95170,True,Active,2018-01-26,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,9,,
98.65979281039296,Coruscant,USA,P0J,Oklahoma,2014-08-21,Coruscant,USA,P0J,Oklahoma,Coruscant,USA,P0J,Oklahoma,True,65 and over,True,125248.0,True,1947,phone,Very High,729.8445101575654,0.5776624203187588,2014-04-28,Aggressive,1581,2016-04-03,2016-04-03,,1.0,PhD,2000-01-01,Retired,1,Female,USA Oklahoma,USA Oklahoma,USA Oklahoma,True,FALSE,1581,Normal priority,110165,False,,,63832,Single,Spending,,,,,,,,,,,,,,1878.72,6262.400000000001,0,0,,,,,In Person,1004,,836.308450051854,English,English,Professor,Increase Net Worth,135856,Medium,2016-04-03,67,very satisfied,51058,59042,False,Active,2016-04-03,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,54,,
0.542675151830592,Pallet Town,USA,B1Z,New,2015-03-17,Pallet Town,USA,B1Z,New,Pallet Town,USA,B1Z,New,True,30 to 40,True,76977.5,True,1984,none,High,702.8134857530337,0.2898466337328057,2015-01-23,Conserviti,1582,2016-02-20,2016-02-20,,1.0,High School,2000-01-01,Employed,2,Female,USA New Jersey,USA New Jersey,USA New Jersey,True,TRUE,1582,Low priority,109563,True,,,97485,Divorced,Accumulating,,,,,,,,,,,,,,1154.6625,3848.875,0,1,,,,,Email,,1232,153.3758544100154,English,English,Lawyer,Capital Acquisition,137723,Very High,2016-02-20,67,neutral,87594,88784,True,Active,2018-02-19,,City,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
96.1451764604955,Star City,Canada,B1Z,NS,2016-11-05,Star City,Canada,B1Z,NS,Star City,Canada,B1Z,NS,True,23 to 30,True,80541.0,True,1987,email,High,722.7340745379863,0.19236157332818704,2017-12-14,Moderate,1583,2018-08-01,2018-08-01,,1.0,High School,2000-01-01,Unemployed,3,Male,Canada NS Nova Scotia,Canada NS Nova Scotia,Canada NS Nova Scotia,True,TRUE,1583,Low priority,133590,True,,,89209,Married,Accumulating,,,,,,,,,,,,,,1208.1149999999998,4027.0499999999997,0,1,,,,,Email,1012,,825.0535679063681,English,English,Lawyer,Capital Acquisition,93105,Very High,2018-08-01,67,neutral,127443,108226,False,Active,2018-08-01,,City,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
86.24804523092926,Riverdale,USA,B1Z,Kentucky,2016-06-22,Riverdale,USA,B1Z,Kentucky,Riverdale,USA,B1Z,Kentucky,True,30 to 40,True,70114.0,True,1983,mail,High,701.1367144421753,0.20281594387510488,2016-07-03,Moderate,1584,2017-07-06,2017-07-06,,1.0,College,2000-01-01,Employed,3,Male,USA Kentucky,USA Kentucky,USA Kentucky,False,TRUE,1584,Low priority,54383,True,,,118935,Married,Accumulating,,,,,,,,,,,,,,1051.71,3505.7000000000003,0,1,,,,,Email,1007,,839.9761504558005,English,English,Physician,Capital Acquisition,122946,High,2017-07-06,67,satisfied,126519,68111,True,Active,2017-07-06,,City,,,,,,,,,,,,,,,,,,,,,,,,,,24,,
81.18129029787548,Emerald City,USA,G1P,Rhode,2016-04-06,Emerald City,USA,G1P,Rhode,Emerald City,USA,G1P,Rhode,True,40 to 55,True,65745.0,True,1973,email,High,771.9991722970345,0.19440725705951162,2016-06-13,Moderate,1585,2018-08-28,2018-08-28,,1.0,College,2000-01-01,Employed,4,Male,USA Rhode Island,USA Rhode Island,USA Rhode Island,True,TRUE,1585,Low priority,105203,False,,,47976,Married,Accumulating,,,,,,,,,,,,,,986.175,3287.25,0,2,,,,,Email,1003,,805.2102793054773,English,English,Physician,Capital Acquisition,50963,Very High,2018-08-28,67,satisfied,83983,120818,True,Active,2018-08-28,,City,,,,,,,,,,,,,,,,,,,,,,,,,,48,,
7.99601881742808,Los Santos,Canada,G1K,ON,2014-09-09,Los Santos,Canada,G1K,ON,Los Santos,Canada,G1K,ON,True,55 to 65,True,75970.0,True,1953,phone,Low,724.8022639010528,0.9070506593010708,2015-11-27,Growth,1586,2016-06-08,2016-06-08,,1.0,PhD,2000-01-01,Homemaker,1,Female,Canada ON Ontario,Canada ON Ontario,Canada ON Ontario,False,TRUE,1586,High priority,72366,True,,,97698,Single,Accumulating,,,,,,,,,,,,,,1139.55,3798.5,0,0,,,,,Teleconference,,1107,506.193918110183,English,English,Data Scientist,Increase Net Worth,127783,Low,2016-06-08,67,very satisfied,52479,52321,True,Active,2016-06-08,,City,,,,,,,,,,,,,,,,,,,,,,,,,,52,,
70.8097219876495,Riverdale,USA,B1Z,Georgia,2015-04-15,Riverdale,USA,B1Z,Georgia,Riverdale,USA,B1Z,Georgia,True,30 to 40,True,50940.0,True,1986,none,Very High,712.9820052812574,0.7675600413101638,2016-04-29,Conserviti,1587,2017-02-11,2017-02-11,,1.0,High School,2000-01-01,Unemployed,3,Male,USA Georgia,USA Georgia,USA Georgia,True,TRUE,1587,Low priority,70873,True,,,79333,Married,Starting,,,,,,,,,,,,,,764.1,2547.0,0,1,,,,,Email,1016,,887.4201664896877,English,English,Trades person,Education Planning,52053,Very High,2017-02-11,67,neutral,127007,135051,False,Active,2017-02-11,,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,67,,
8.107720714017091,Zion,USA,P0J,Washington,2017-03-11,Zion,USA,P0J,Washington,Zion,USA,P0J,Washington,True,65 and over,True,122453.0,True,1950,phone,Very High,705.8571904665545,0.593047313894211,2015-02-19,Aggressive,1588,2018-05-05,2018-05-05,,1.0,PhD,2000-01-01,Retired,1,Female,USA Washington,USA Washington,USA Washington,True,FALSE,1588,High priority,52614,False,,,97618,Single,Spending,,,,,,,,,,,,,,1836.795,6122.650000000001,0,0,,,,,In Person,1016,,989.7723383286017,English,English,Professor,Increase Net Worth,57460,Very High,2018-05-05,67,very satisfied,104982,117171,False,Active,2018-05-05,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,62,,
